"","MEblack","MEfloralwhite","MEorange","MEsienna3","MEdarkturquoise","MElightcyan1","MEpaleturquoise","MEdarkmagenta","MEwhite","MElightcyan","MEplum1","MEcyan","MEroyalblue","MEgreenyellow","MEgrey60","MEdarkolivegreen","MEpurple","MEyellowgreen","MEpink","MEskyblue","MEdarkgreen","MEivory","MElightsteelblue1","MEskyblue3","MEgrey"
"SRR30310363",-0.023539240179216,0.0224847620916675,-0.00211191097093888,0.0233332966093281,-0.00033157107750346,0.0471997510623244,-0.0316588040276825,0.0280252994058209,-0.0259015062612629,0.0898587215936764,0.0002466232673386,0.0536385750830533,0.0130818816804361,-0.011730819010538,0.0365124115458235,0.0258421831108774,-0.0119698693513054,-0.06464641213307,-0.0284206155211989,-0.00930504670293244,0.258126571670528,0.188369918600955,0.0415649905247516,0.119046377508799,0.0844551450597524
"SRR30310364",0.00451651178823216,0.0363272776276254,-0.00831861751502184,-0.0256278879337419,-0.00335052715378637,0.0359677431409521,-0.0183992650092502,0.0364761513600964,-0.0185541923689227,0.0449613145602275,-0.0114577243925881,0.00836954399232402,-0.0554116740206787,0.00107921294128045,0.0597619629950303,-0.00120379772202807,-0.0227455051598798,-0.0351728094051283,-0.0214070008576742,-0.0217941136938808,0.175692303444711,0.0333575975367713,0.0145604418146278,0.00153495967580414,0.0791253215089209
"SRR30310365",0.0115624135984244,0.0265944688264921,-0.00656570191286456,-0.0224584591736441,-0.00308224997189033,0.0353095895431219,-0.0131264295243322,0.03435798725282,-0.0145402416056244,0.0282988781668205,-0.0180396130373224,0.00698432597227628,-0.0365738485376132,-0.00175257216253627,0.0514921121770605,0.000901907089095666,-0.0211892665214544,-0.0249235135439082,-0.0222980127945606,-0.0238634497484743,0.216326016992598,0.0214758613140114,0.0550044649999231,0.00315269075442685,0.0750151352825551
"SRR30310366",0.00219664084140179,0.0396148776254656,-0.00900724493856421,-0.0186461635829129,-0.00331742061009993,0.0353983452266955,-0.0186934248849904,0.0321476856472465,-0.0152693151381989,0.0655697293432149,-0.0131693943061265,0.0110540859700362,-0.0396352576918853,0.00341829065430234,0.0531175299778561,-0.008753287750681,-0.0219786804560759,-0.0212400532456873,-0.0178107344321071,-0.0205589561670662,0.179324112060767,0.0311310980193371,0.0233537512092093,0.0045245063227031,0.0699141305041753
"SRR30310367",-0.00295130202528448,0.0372422816178586,-0.0110844521044117,-0.0320915892648079,0.00116492807449001,0.0361102987385206,-0.0225645425241776,0.0369539501527203,-0.0114383230587724,0.0210190903980366,-0.0135931789879733,-0.00355347563035467,-0.0178357718796487,0.00324227625354726,0.0438523452689247,-0.00668618827713527,-0.0262744133030351,-0.0124331537725722,-0.00753548939157399,-0.0200942697004647,0.0827507612288243,-0.00439251962897721,0.0203132377915686,-0.00978531919119938,0.0640031168057033
"SRR30310368",-0.000872645275658032,0.0489051788968713,-0.00256281671939649,-0.0275342169793869,-0.00490903962602223,0.0386398924641508,-0.0315920273539194,0.0191923305885922,-0.0250369595015251,0.0082509522146244,-0.0148757894819484,-0.00442093655231797,-0.00677758665644974,0.00445172044158056,0.0345627442601552,0.00112740772652456,-0.0253784818067458,-0.0163760190812686,-0.0202736486555224,-0.0252366596216489,0.0594071893461665,-0.00563255491905352,-0.0101488969793634,-0.0106187296727649,0.0649736373926411
"SRR30310369",0.0583880038684842,0.0891279818962736,0.00953417835665797,-0.024082048502869,-0.0425838533090541,-0.0275966644572121,0.00502061817642614,0.0478192058139066,-0.0182136152942503,0.0398614212073102,-0.0209998929386602,-0.00422678922597254,-0.0541755791361126,-0.0259642484272207,0.0354372916523502,-0.0668977438834559,-0.0330003349002302,-0.00964681022212381,-0.0195548285398254,-0.0304015444215508,0.0270043849211787,-0.0104030203186933,-0.0203212456622644,-0.0145319840754332,0.0395700892687291
"SRR30310370",0.0498129870366701,0.0409241276757655,0.011040727461784,-0.0252061397871979,-0.0397318100633097,-0.0205947045564214,-0.00102281783250679,0.071326697113383,-0.0161652844800545,0.07142673934165,-0.0152564455235727,-0.00392163871076439,-0.039802436403728,-0.0180125098797776,0.0329606109019719,-0.0652889433914983,-0.0271432030248586,0.0153251638015823,-0.00412766440831422,-0.026327281267798,0.0248203466016064,-0.00844081786034502,-0.0048236907289056,-0.00994723266003227,0.036985882693186
"SRR24657655",-0.0398260811663912,-0.00880534964528487,-0.0242065646452974,0.105532932426648,0.0235698265033759,0.0877372925529122,-0.0111240676889084,0.0367621196412958,0.00417307972739897,0.104535963230204,0.0303649461457567,0.328949740061684,0.127651135869075,-0.0177770365712,0.00175444792225902,0.0188483286066331,0.00718763461217319,-0.0189439690526792,-0.00720314334941099,-0.00227776911081189,0.14766416548296,0.114298953842428,0.328042798017816,0.0598806013827113,0.363063825208457
"SRR24657656",-0.0469333317586191,-0.0173939323560897,-0.0235926070383302,0.121550750489594,0.0321679313105304,0.103986806593841,-0.0258285849897152,0.0153446921674137,0.0038470308380823,0.101704797837838,-0.0109813944593789,0.311429877850397,0.134161055975903,-0.0254172614707677,0.0129543280039114,0.0470095049638602,-0.0116488211414535,-0.0390483553749943,-0.0203052299890792,-0.0199057340330114,0.135302004838014,0.0164469023916677,0.00757657938922627,0.0117511950390617,0.132198690674577
"SRR24657657",-0.0505953704427943,-0.0288508751867886,-0.0212497941673807,0.116471672648975,0.0333605360311306,0.102214481577089,-0.0268547457459184,0.00413350942697301,0.00953556928637408,0.109376974670049,-0.0123693312825961,0.304769175947174,0.141779410474785,-0.0297973502320348,0.00939297677688466,0.0613665270063253,-0.00800131605522661,-0.0604512885655855,-0.0283441909680135,-0.0175833724021051,0.127230888022158,0.0196705731240187,0.00358870348510526,0.0189382728407501,0.139704128684579
"SRR24657658",-0.0228301627894008,0.0232222686752725,-0.0112018511558193,0.117340741082148,0.00175571693964723,0.0780050459409391,-0.0344560579448792,-0.00856442596483562,-0.0220882664777549,0.0994053134763998,-0.0112328708102171,0.309307139873361,0.116129341998083,-0.0101605992425413,0.0128580699267069,0.00745337698960704,-0.0225982185060764,-0.0563639854672668,-0.0411808183730524,-0.029638449779261,0.0347329859531888,0.0076208974458998,0.00461109900566921,-0.00847620158341345,0.140378943647927
"SRR24657659",-0.0562868770210264,-0.0166799540855619,-0.0185261238162688,0.117782466064624,0.0281434793141289,0.0981797309060387,-0.037791362526669,0.0155985902492126,-0.00995672941662917,0.119842517551604,-0.00671605575543016,0.289367396417469,0.137886693587822,-0.0270382724779924,0.0194376226575371,0.0445291508400724,-0.00918410772033126,-0.0717174385010844,-0.0278702838284455,-0.0142900651354331,0.147393409258047,0.0104554734544054,0.0335231811032175,0.0214963332503255,0.128368431641769
"SRR24657669",-0.0666663362836914,-0.0400932359178249,-0.044663146620946,0.140372250718951,0.0569188699939289,0.114897810603633,-0.0196116212071146,-0.000649264801171395,0.00149699595385504,0.0488884064196671,-0.0216385225516978,0.275158228791883,0.174792109093974,0.00185987529481284,0.016039606081961,0.0418148149667024,-0.00619557732851417,-0.0468811062990884,-0.0262043619600409,-0.0234814226550916,0.0087825809033241,-0.0065533083184491,-0.0100782929933691,-0.0150492883098915,0.0839663980665989
"SRR24657680",-0.0600704360457891,-0.0282874175233964,-0.0443010553500987,0.138733462475241,0.0496649407240567,0.0986956367493911,-0.0151757245888274,0.0144303308369962,-0.00196286520881802,0.0723368510361555,-0.012510971302138,0.275760687692016,0.14910078187308,0.00441213401907804,0.0326656394496767,0.0192105025855418,-0.00872294643514147,-0.0263722438248139,-0.00742805590430743,-0.0164763118721892,0.0144147855498602,-0.00213620064659057,-0.000610598481580175,-0.00874094244377805,0.0849033173891811
"SRR24657691",-0.0667209751359496,-0.0307627373287938,-0.0448214581740578,0.132631383179784,0.0587492509285474,0.114724649196927,-0.021863011728165,-0.00237918876295993,0.00081914400711309,0.0520691562952711,-0.0224328127581414,0.268911426736858,0.160241196529356,0.0041204773589422,0.0358306797629507,0.0408770046613501,-0.00905828511707661,-0.0540856823389349,-0.0272385163201359,-0.0233981655203784,0.00970969221000683,-0.00620120273570405,0.00382522893244116,-0.0142575740369661,0.0822905128527717
"SRR24657702",-0.0626543571093889,-0.0324061661858588,-0.0419120926529456,0.133997233641098,0.054542302118077,0.104836897975302,-0.0181881092929138,0.00577138068226608,0.00394217587417049,0.0529778200927238,-0.0197123224099192,0.272289532288674,0.15712868462976,0.00737644065704939,0.0337419380052755,0.0357616350472548,-0.00743823793424358,-0.0326909549609012,-0.018918086902479,-0.0198158971820918,0.00940999870245894,0.000896765272992897,0.0059908564896676,-0.00943661649520561,0.0816305108057588
"SRR24657703",-0.0526151642142687,-0.0247517940450835,-0.0425329657092532,0.135133958930465,0.0471835422268516,0.0982340859702685,-0.0101677704163474,0.0149854171122895,-0.0048182399514347,0.0654728460641045,-0.0200194613594029,0.266531139029729,0.142179677966129,0.00461525237036354,0.0346172251484324,0.0143039799373098,-0.0105668479184256,-0.0284785788336609,-0.0158255205807221,-0.0201692456662774,0.0338859380957884,0.00341656023568721,0.0387721986686008,-0.00710432230014984,0.0884706641337389
"ERR7738942",0.0244606120411875,0.00671406027044461,-0.0367948234200737,-0.0162047058818795,0.0193089343960588,0.0206728563467558,0.0670669048210322,0.0479012582976989,-0.00080434281895485,0.0767834064988792,-0.0157895187633778,0.00772402589093032,-0.0930298805755911,-0.000192901279163916,0.0319391428829598,-0.0427144295952636,-0.0236910453352857,0.0025534003427241,-0.00280896071958261,-0.0267391721437457,-0.0104074015637437,-0.00984369650910143,-0.0167648097913343,-0.0145427235085934,0.0366652651079369
"ERR7738943",0.0189432642347473,-0.00254057988882048,-0.0371069161762969,-0.0102502741412013,0.0197967534546626,0.0328249915349767,0.0648745464219989,0.0315479750099833,-0.00553302992356827,0.0811052507574062,-0.0135893875797637,0.01149115099196,-0.0327528675931922,0.00739026511886907,0.0111996715451635,-0.0501789204379888,-0.0276321673508948,0.00914331640898945,0.000698346669543065,-0.0275275377609527,-0.0109562828406784,-0.0108465666624687,-0.00896181192274055,-0.0170664033702594,0.02549601885093
"ERR7738944",0.0250768805882111,0.0151434602491687,-0.0365876182756757,-0.00847498208795022,0.0211566405041968,0.0187436374108761,0.0761009866295536,0.0473242846975268,0.000583873590805417,0.0836645886009934,-0.0115882138843905,0.00730967055458005,-0.0329661165398582,-0.0324691033794886,-0.0275244770245953,-0.0409517723390217,-0.0247677903244593,0.000745286971548924,0.00498856501170853,-0.0249042152492736,-0.00969257239500343,-0.0101329012195359,-0.0141333620713351,-0.0152594322692824,0.0251886667143839
"SRR30606508",0.00438512479889023,-0.0217249316107332,-0.0601598060184109,-0.046603843464053,0.0392531207584127,0.064494202370072,0.0333954708743294,-0.0350882715084142,-0.00417028092656337,-0.0222971386897676,-0.0261529741621926,-0.0124730877377847,-0.0249757694831629,0.0103549047126124,0.0680305366398903,-0.000186159213932783,-0.0332958153028481,0.0136831743279591,-0.0521837803111845,-0.0499099430536537,-0.0273154424121423,-0.0123025242855558,-0.0203212456622644,-0.0281621909738084,0.0461467581731309
"SRR30606509",0.0245191666347532,-0.014487753152907,-0.0587581076809427,-0.0419508951341436,0.0336390146098697,0.0220295027776629,0.0895534492008136,-0.00621182312686608,-0.0120283796780028,-0.0297026921078013,-0.0177086197919615,-0.0192747967678323,0.00738237825607005,-0.046746781323291,-0.0189723775337944,-0.0352230904784795,-0.0338427296430643,-0.130880671257289,-0.0608262059904212,-0.0502811640472548,-0.0248242889180944,-0.0133320599237612,-0.0104596501101657,-0.0259410436142948,0.0514614720455521
"SRR30606510",0.0497965155451713,-0.0138911893836667,-0.0443675613803528,-0.0396402575860971,0.00998463207186419,-0.0362961666178705,0.0897493377729983,0.0474139867178279,-0.0124922267734191,-0.0440034330942452,-0.0162486764627027,-0.0189685793491906,-0.0574111240851571,0.0071462010803238,0.0473605501968406,-0.0691765757837306,-0.0252120944709436,-0.00374695053092788,-0.0182514640792354,-0.033086374891335,-0.0227521229138603,-0.0143243334113743,-0.0171355511390365,-0.0225425747007722,0.0527349545503243
"SRR30606511",0.0353997997492194,-0.0177517512930636,-0.0548004730810304,-0.0507779348530866,0.0197651259380179,-0.00916235349059022,0.0863813571196659,0.0317086622943994,-0.0212274114918673,-0.0363106447671489,-0.0117622984140092,-0.0161086382307767,-0.0445124999554368,-0.00959060855176116,0.0361961756434235,-0.0583299230191238,-0.036109058426248,-0.0443988917645064,-0.03817915016223,-0.0408318215815443,-0.021673220829221,-0.0129663192865974,-0.0142946267921995,-0.0232363160445692,0.065993835941253
"SRR30606517",0.0226246356481052,-0.00265648437010316,0.0021703116335849,-0.0469577960801271,-0.0193274102994016,0.0430220378048708,-0.040204520256952,-0.0610099837456871,-0.0434180541057254,-0.042665329152239,-0.0227298160680073,-0.00494002622514685,-0.0265260085092889,-0.00511372058843922,0.0661024874443183,0.0316485806503095,-0.0271352073689028,-0.0462942917880182,-0.0942821993506997,-0.0546547721649579,-0.01938469340107,-0.0146849379079569,-0.0168871437933081,-0.0292584275380064,0.0658217213309613
"SRR30606518",0.0459004191958874,-0.00727254402691151,0.0186428784721195,-0.0309830902897326,-0.0427007936306646,0.00361179962047281,-0.0328958565062659,-0.0465210052884216,-0.0415292760520126,-0.0559592466516165,-0.0248963766654074,-0.0117998150812297,-0.0306418299712571,0.0235803505099923,0.0700025249915973,0.00274009641528407,-0.0251072734041805,-0.021781301255492,-0.0848406224528778,-0.052758962602875,-0.0254311706544546,-0.0142895115937305,-0.0179690696763365,-0.0270633729838371,0.0462308138928181
"SRR30606519",0.0420380324296066,0.0140050107444971,0.017058864073752,-0.0401149855905615,-0.0401383479655132,0.0061384619376345,-0.0318245251128058,-0.0412522770415791,-0.0440060234602837,-0.052761313172743,-0.0185620029444149,-0.0080148859602589,-0.0370284772750345,0.0220826015835987,0.0772507601352291,-0.00478579632188925,-0.0272602845576746,-0.0213313523940459,-0.0790234164172744,-0.049938357049405,-0.0225700280524347,-0.0148521052986164,-0.0185846625772897,-0.0286556760837159,0.052294621259059
"SRR30606520",0.0273005229574618,-0.00492748758202355,0.0124125559263431,-0.0440819435652554,-0.0295712626060041,0.034932564593434,-0.0459612023794731,-0.0624951057974701,-0.0448872461819405,-0.0468540030091302,-0.0187406171920987,-0.0122428375096393,-0.0256645492882418,0.0160445929815759,0.0690390493011121,0.021213595002948,-0.0264174086134095,-0.0508406877161777,-0.0931959553621364,-0.0541785976531201,-0.0227098488185132,-0.0147803319263439,-0.0156909813996848,-0.0285403909024951,0.0556089053875166
"SRR30606521",0.039452763756414,0.0317814896534145,0.0182008677509054,-0.0524187224694392,-0.0504036198209368,-0.0752154343673103,-0.016822379452794,0.136776693982308,-0.0214519967431105,-0.0434436289983171,-0.00339425234629269,-0.0194715517400657,-0.0718662919790982,0.0429945878230271,0.108913115332646,-0.0825997914495373,-0.024843421442001,0.109929699828821,0.0469325593787361,-0.00303653669867777,-0.00318079248290209,-0.00802153597969042,-0.0105496028935884,-0.00991350956939493,0.0462862746944301
"SRR30606522",0.018882871213156,-0.0030541329131556,0.0146212880561312,-0.0487034299383502,-0.032061314234321,-0.0266779279067447,-0.035805558736366,0.105160876226131,-0.0209247992415229,-0.0476557046369617,-0.00756176555062194,-0.0138645187069366,-0.087498312489411,0.0765807504046814,0.13951659057293,-0.0221372118806597,-0.0110872097743914,0.0915815702139431,0.0196729622288618,-0.0123244542729206,-0.00881999001478273,-0.00997980071418762,-0.0151202527368253,-0.0145525401921396,0.0598589042417163
"SRR30606523",0.0215330261587379,-0.00580209837169078,0.00613372173985768,-0.0539921872480301,-0.0231497111367877,0.0435933102807123,-0.0523820796051456,-0.052838606241264,-0.0435804863891229,-0.0419315846913179,-0.0169268932440478,-0.00869773749424631,-0.0337928094580542,-0.00379629403862011,0.0760923532987049,0.0402904291399349,-0.0260179764547469,-0.0381433263806152,-0.0928438705473312,-0.0539071336789927,-0.0183680098604421,-0.012299923183248,-0.0203212456622644,-0.0261170469432601,0.0697042180755778
"SRR30606524",0.0178041395003063,-0.0169320983358118,0.0226086606879244,-0.0411989363274283,-0.03104611180851,-0.00530097429525907,-0.0439430902802047,0.0636428337046166,-0.0331835576485202,-0.0393344959923961,-0.00634594545774803,-0.00808619052464396,-0.0716229167109333,0.0819284956152256,0.128140264236661,0.0154971760144596,-0.00249191150377807,0.0651112780723102,-0.0103418497406118,-0.0207917119912598,-0.00944044403513056,-0.0124178347476834,-0.0133606196177871,-0.0183905913890183,0.0768586701466062
"SRR30606525",0.00323932401931645,-0.000106674099210574,0.0073086289511862,-0.0474537612113216,-0.014578013973213,0.0652129474834411,-0.0705055603446396,-0.0814705450923788,-0.0494478750324685,-0.0350438412046035,-0.0169833426460857,-0.00223145612752901,-0.029472940065986,0.03558589143978,0.095543030463354,0.0675316226390065,-0.012639660163107,-0.0287826022465373,-0.103491733169507,-0.05149430672896,-0.0203663194778807,-0.0131906124934415,-0.0196710087534964,-0.0290242616635716,0.0805933770845904
"SRR30606526",0.0125492922946636,-0.0107975588060286,0.00704686395964012,-0.0567689188842863,-0.0216821517996856,0.0396570498564341,-0.0573046314916326,-0.0281463596689195,-0.046726213036978,-0.0334926433253545,-0.00935328723459147,-0.000122381449594097,-0.0685231218837635,0.0561733958739864,0.127643793087349,0.0465876816806136,-0.014882615954982,0.00620098020574092,-0.0788362836190336,-0.0431073396322518,-0.0159209185316516,-0.0110591195689667,-0.00919806257606617,-0.024250205055477,0.0891459154217297
"SRR30606527",-0.01723428684915,-0.043873716948118,0.0174981664034272,-0.0226751285423479,-0.00818036684462335,0.0861539356609751,-0.0908320837830755,-0.0595946264144494,-0.0434822202897044,-0.0294591936699663,-0.0298103509535177,-0.00688002368173968,0.00197199757124108,0.0694365781704451,0.0991034518549622,0.087610180307791,0.00309095252522265,0.0184582944320748,-0.0977467560730121,-0.0468449177861735,-0.022145969124042,-0.0126366171309286,-0.0188501859264235,-0.0248967513893213,0.0640691164746785
"SRR30606528",-0.0336094755926369,-0.0461828746725818,-0.0063623657167297,-0.0482449146106454,0.00488136734641476,0.0964379137794881,-0.0902936808203794,-0.0728457794061879,-0.0445146938976792,-0.0224764180500238,-0.0284687234204648,-0.00524157369233846,-0.0141781229882959,0.0624456932410172,0.120638320300357,0.0864502156931988,-0.0093088704711037,0.00815573336135644,-0.100165848875025,-0.046126101899065,-0.0192789628851715,-0.0110629827716302,-0.0146545469998683,-0.0254842828790673,0.0948474152419124
"SRR30606529",-0.00851621597379676,-0.0419385021667547,0.0104436170534281,-0.0449494842192738,-0.0144512697757798,0.0492314691849425,-0.068227975340392,0.0225484294783648,-0.0412590113208833,-0.0279117198538592,-0.0193927134029766,-0.0132972706170691,-0.0290805587808882,0.0905145263427432,0.133674041798321,0.0490907060846162,-0.00512179810147945,0.050573288836271,-0.0442183575240321,-0.0290651899195936,-0.0168821545710348,-0.0114640453904866,-0.0137006262436647,-0.0213065780835265,0.0695902616188955
"SRR30606530",0.0131649800959717,-0.0407991449546889,-0.0425597057663104,-0.0442680665254296,0.0250036365093406,0.0322554334768823,0.0263058354864671,0.0308662693178083,-0.00898752149752687,-0.0241331296342264,-0.021515863963665,-0.0210258847029302,-0.0568375900387972,0.0441030408411909,0.100780841907014,-0.0187920726810045,-0.0225649882537861,0.0639849777091215,-0.0033021467799463,-0.0301093773875743,-0.0253185474830312,-0.01082483009092,-0.018385671181479,-0.0237707486570387,0.0386795053612542
"SRR30606531",-0.0218216267525335,-0.0340648274132021,-0.0572941229994899,-0.0389204358779464,0.0478283030224289,0.097588384444204,-0.000356577883703911,-0.0498838629688132,-0.0102905447538403,-0.0111227496752656,-0.0298216950954991,-0.00502917356925655,-0.0124188220339176,0.0481251124798365,0.102202520103159,0.0427365989474867,-0.0219013246336431,0.0224239759522488,-0.0639559620025403,-0.0474483126970403,-0.0269142703279273,-0.0116277089348772,-0.0156377443896562,-0.0289833908896074,0.0648315862810803
"SRR30606532",0.0884670073298579,0.0758294145927494,0.0430314740853129,-0.0238459845945044,-0.0748097517015155,-0.0754512176797177,-0.00497780834219509,0.0395796175281479,-0.0402455415808044,-0.0527141034695572,-0.0215267854986483,-0.0176978021500277,-0.0556984845303033,-0.046508531857065,0.0543423564133515,-0.0812622440086508,-0.0290379273764927,-0.012414997667904,-0.0434213676772932,-0.0395497887587036,-0.0172297841645033,-0.0145721629095249,-0.0100460900039348,-0.0219692937997184,0.0328632737082788
"SRR30606533",0.0764485460011998,0.0765772000088636,0.0447981469874333,-0.026503830832461,-0.073421081566478,-0.0738636670479004,-0.00784741536148297,0.0429264192930388,-0.0363915900537464,-0.0500958310987752,-0.0166957578606138,-0.0149743527752323,-0.0546857708095237,-0.0164698859154138,0.0580456307299033,-0.0791004331901867,-0.0275109372800263,0.0024642697896299,-0.0410798706519341,-0.0353932484555207,-0.016101669547778,-0.0162085834537614,-0.0173883560155235,-0.0229804819104003,0.032273260543167
"SRR18568313",0.00702678620518039,-0.121050389715233,-0.0139128123054478,0.0625811731587415,0.0389052518640227,-0.00826601920014909,0.0450865064786866,0.049850233988693,0.0711092601263827,-0.0358623270209633,0.0146231465234121,0.00433568152385293,0.0364461060088932,-0.0108606577610237,-0.065588400539154,0.0991698764542846,0.0788726468165137,-0.117233488967873,0.00631687499252962,0.027474489502932,-0.0121706475746931,0.000765002832065357,0.117074050077485,0.0823864896500957,-0.000511234785713948
"SRR18568314",0.0157845891264413,-0.133352676229055,-0.00778429438922893,0.0793413018277921,0.0313014336732576,-0.0144461993365543,0.0456231751616296,0.0508017842664993,0.0616331262627874,-0.0410247364364348,0.017512792476445,0.0071584158276244,0.0474773572565603,-0.00993459972261644,-0.0879402457971422,0.0929921405969549,0.0888385488411251,-0.11122415393357,0.00469158312140492,0.0270112056325062,-0.0161190270152222,-0.0038394143404158,0.0539384102810848,0.0752062621172862,-0.00242932769355519
"SRR18568315",0.021028610700117,-0.115159188435177,-0.0131870099594694,0.0691553481191308,0.0295811607059251,-0.0392050619094763,0.0584293694127322,0.0589996023216517,0.0726546823714703,-0.0508357948625536,0.0083248269239291,0.000450717136995674,0.0320352693930421,-0.0162592512252191,-0.0764498684299869,0.0590663405486081,0.0883563535476757,-0.0914718639514692,0.0179129163850172,0.0351165198311983,-0.0156623779087553,-0.00668649244657436,0.122893904448396,0.0687976421915994,-0.0107652491523529
"SRR18568316",0.0162821018525401,-0.0890496629552146,0.010147460122684,0.0754863620349932,0.0395104950983966,-0.0611554208687771,0.0542535512967108,0.118359944872796,0.0592578167847181,-0.054315510316068,-0.00701968921121598,0.00302917388043096,-0.0696099518008561,0.00696124410898278,-0.0210361172135527,0.0815926669672344,0.149125284463636,0.00544527868988613,0.0665202450535965,0.0625446806925749,-0.00551254584658914,0.000400100497538601,0.261918051623575,0.160172657760416,0.00926955762601692
"SRR18568317",0.0198852663591678,-0.0978472616576054,0.0121960095501493,0.0807886857244019,0.0347374028876494,-0.0685155927418763,0.0532992598929556,0.12463964264616,0.0543475306093282,-0.0537631611033643,-0.00491939459565653,0.000503002008652197,-0.0841988773060462,0.0191966121172234,-0.00661023320496566,0.0744569601483997,0.143572406840863,0.0102856782055912,0.0656168114817019,0.0597627289766958,-0.00948893058781903,-0.00216308250509199,0.184114916420466,0.25114772499352,0.0106549798478766
"SRR18568318",0.0301838039411696,-0.117466364659481,0.0156164055029411,0.0903098452925592,0.0262370242275491,-0.0888172859006857,0.0533922167656024,0.135265953080531,0.0396603458452033,-0.0531531946866788,0.00243500286505446,-0.00209738583583916,-0.119530553420487,0.0460647085704854,0.0269725292754853,0.0400221550346229,0.135015812278417,0.0260699931567296,0.0656775871452965,0.0506485191284279,-0.0175703811357103,-0.0079305177052058,-0.0105064890698992,0.345196032775399,-0.00473019063728219
"SRR18568319",0.0151591681493992,-0.111416498188268,0.0553684408733526,0.0905260442630749,0.0077641295928198,-0.0933456145987063,0.0210286130935911,0.148550142281398,-0.00589877946862844,-0.0563890029547841,-0.0141192814941259,0.00192077415277929,-0.0539440283263314,0.0685665985892598,0.0172781792441633,0.0702236997290629,0.209785355332057,0.0978666031016163,0.0944791358633242,0.0863165163655702,-0.00930372625362373,0.000912593008063468,0.0368812918323593,0.224890206763484,0.00360617064427504
"SRR18568320",0.0136399106062013,-0.105658714301477,0.0385575838211292,0.0857407227934053,0.0227220216739571,-0.0830558738029054,0.031096766573185,0.14473679392836,0.0084861747081401,-0.0540822019370152,-0.0160123016096069,0.000999040316609075,-0.0747361952994978,0.0276513303111197,0.00298610141414671,0.0837659963111712,0.20798079932553,0.0704323452221381,0.0882361925446628,0.0838316878849635,-0.0105641793906973,-0.00233933270171743,0.0351690167047575,0.174288707843894,0.0112246004504317
"SRR18568321",0.0184303693147336,-0.12758029556573,0.0519632815524897,0.0957777458144361,0.00498810055395327,-0.102805105148263,0.0254057982466397,0.154767618731574,-0.00808801327739201,-0.059382023753889,-0.00743254308537276,0.00319474584688587,0.00539839754387947,0.055736759994823,-0.0110462593424716,0.0416096126960855,0.189541235912663,0.103703779687482,0.0983464112641625,0.0820238567495463,-0.00377712553678799,0.00288982679993758,0.0136120110738915,0.335205721607646,0.00886605482019839
"SRR18568322",-0.0383228654891834,-0.0754041089395765,-0.0100337007620582,0.0636920664243659,0.0638055048898272,0.0639893954145913,-0.00281225397262481,0.0430969095237905,0.0670474705460513,0.00773084057658764,-0.00995975687379004,0.0126657758271261,0.0841960242478155,-0.0525134031699397,-0.083957399083341,0.177933064829757,0.101026170592338,-0.0654079198362833,0.0133564192056,0.0277070933718898,-0.00473479296060581,0.000620758947326496,0.0714546933220835,0.0524844825907012,0.020745164403061
"SRR18568323",-0.0188621523158754,-0.0690746409098055,-0.00650248421974772,0.0637984375529345,0.0514881434562358,0.0400999909868721,0.0085223088087537,0.0511593143325146,0.0614742785627437,-0.00890743559462421,-0.00926023750821991,0.0113912712681602,0.0697485746255467,-0.0406944468441917,-0.072127407301694,0.151704276631732,0.0913949814387707,-0.053849867348528,0.0203882611504143,0.0277138638093937,-0.00752517922003202,-0.00368328154444629,0.0453346376876713,0.0413654644077813,0.0107795848204765
"SRR18568324",-0.0242171864513908,-0.0744878640164643,-0.0070139200703799,0.050402455939815,0.0532354327174978,0.0380221013943586,0.0103518260710189,0.0509875591351163,0.0594082303938024,-0.0172571575404775,-0.000277778571019207,0.00984030337858897,0.0235418206144979,-0.0137904324237855,-0.0548054271954342,0.157825105919484,0.118092864872578,-0.0324429672858334,0.0264927652105062,0.0386748954967159,-0.0114046710474099,-0.00606732304958409,0.0535886754447515,0.0521814683481586,0.0203681649002494
"SRR18568325",-0.0217293875205791,-0.0878685613048412,-0.00322653171010917,0.077799964667878,0.0509239830774037,0.0276496744679357,0.0154474971177361,0.0823363012666313,0.0589434105512558,0.00365326808052113,-0.00374024923334647,0.00635751747291693,-0.0401468194529211,-0.0129664479153334,-0.0268652605322392,0.155677235453604,0.0982110523270223,-0.00549054543088366,0.036798331415622,0.0349713892099642,-0.0146083126280141,-0.00412261355212481,0.0213380750316093,0.138328673617025,0.0240313092138944
"SRR18568326",-0.0245530514811534,-0.0840813171116809,-0.00493064674814887,0.0734237033299913,0.0489543243916529,0.0278037618669173,0.0132861271616954,0.0834781157575921,0.0524492249630442,0.00258466071920675,-0.00347726489582163,0.00404821292305255,-0.0222119778215756,-0.0095923870285173,-0.0333729960238694,0.151067314409096,0.0979125523461893,-0.00113229799293849,0.0416143070258639,0.0387813181553922,-0.0166076765063641,-0.00488252563569636,0.0387792141068754,0.079719512844395,0.0197747518109787
