"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEorangered4","MEpaleturquoise","MEpink","MEplum1","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR8800683",-0.0658246879690818,-0.0420720365628957,-0.0514352092436149,-0.0208236687032337,0.137635472207096,-0.0185268598913797,0.110709894507543,-0.0625546553682916,-0.0595971414308558,-0.0917881008744044,-0.0248269917706021,-0.133179272219212,-0.126059269284321,-0.0893832837514756,-0.0529298821511557,-0.0059711676575623,0.0329236639967143,-0.0933370561195907,-0.0886487335885327,0.0645770603051924,-0.114964114407529,-0.0205195283004207,-0.0472904437943319,-0.0854073544410869,-0.0298608746878712,-0.0391659156828879,-0.0351951875693462,-0.127951648774703,0.0257370811448718,-0.0951868170246413,-0.0389625088679767,-0.0337678165595916,-0.0190577556414787,-0.036071893784091,-0.124282872328751,0.0786246045101396,-0.030763461817546,0.0378330475411108,-0.165852680071724,-0.0184847543694261
"SRR8800684",-0.0638474716893798,-0.0386627460932661,-0.0447566460846638,-0.0138451361276798,0.13491413854324,-0.0165561514428294,0.112690316428389,-0.0483206449899275,-0.0606612972536374,-0.0849372770307175,-0.0193373648448852,-0.12939125766946,-0.122361325965371,-0.0565202512663123,-0.0461041474769406,-0.00597263846815485,0.0333730006326165,-0.0793085997732686,-0.0851783865032052,0.0631761198567712,-0.11296920945465,-0.0205195283004207,-0.0401486005376586,-0.0767980075550733,-0.0238299149423191,-0.0341464515764393,-0.0293768914811016,-0.119153517315301,0.0335263800110042,-0.0928608274418703,-0.0330490834547598,-0.0248493323992159,-0.0223511555225199,-0.0291281705427483,-0.120635587855131,0.0758636986369606,-0.0279525825526969,0.0432982259852931,-0.158750304254415,-0.0160475868827462
"SRR8800685",-0.0613151735688905,-0.0412402199274255,-0.0451076887771063,-0.0162948482632177,0.138047210382602,-0.0178930005227585,0.108246001735067,-0.0518626275303706,-0.0579619459709241,-0.0857558508517867,-0.023378671805986,-0.130078248640884,-0.118836698539524,-0.0495543710928768,-0.0428548097172286,-0.00705498728372324,0.0272851428480773,-0.0822112444833594,-0.0884507082388197,0.0655220632355421,-0.112078061567049,-0.0205195283004207,-0.0421340091573632,-0.0748165913687707,-0.0279759366318731,-0.0379199593012512,-0.030671875119759,-0.119353014902592,0.0318186725116508,-0.0943361899656719,-0.0287427652289495,-0.0272802144063995,-0.0196143924578952,-0.0271119060656234,-0.121979053139556,0.0767313641773238,-0.029627527617352,0.0484817114521389,-0.160645804187822,-0.0185481664596674
"SRR8800686",-0.063090539819702,-0.0407191082120107,-0.0447461596167071,-0.0146457309858534,0.139398696530612,-0.0169263740034432,0.111495926586347,-0.0537195015823684,-0.0581409126054121,-0.0862884082913405,-0.0199268447400243,-0.129774822522021,-0.121028689065088,-0.0493700762482771,-0.0453532187774442,-0.00725523115196432,0.0320870205277733,-0.0815016206800733,-0.0872993186237934,0.0665270342736963,-0.111415285329664,-0.0205195283004207,-0.0408596076477636,-0.0761911977141765,-0.015507073442089,-0.0361670574806119,-0.0305541775264666,-0.117710440953653,0.0370568553897536,-0.0935791707204446,-0.0311331319821434,-0.0264830290676583,-0.0116522220223296,-0.0278765969094702,-0.121476174821061,0.0763435197032214,-0.0298954918685756,0.0470416752434932,-0.158870208898285,-0.0185306906782312
"SRR8800687",-0.0521950761651026,-0.0484644780145295,-0.0526782929622686,-0.0195677306422172,0.13627133616561,-0.0195531002779778,0.117023136092074,-0.0653488481161632,-0.0593103848755702,-0.0762172057134673,-0.0190325158725623,-0.133947471719386,-0.110815448159175,-0.0767975500707043,-0.0423622173338927,-0.0217695278038787,0.0051582172266018,-0.0769751933802913,-0.0880591342431602,0.0585979535396086,-0.108498090026681,-0.0205195283004207,-0.0440365588992814,-0.0944297967534288,-0.0273009176998447,-0.0409361416821559,-0.0341028333020905,-0.112035279444692,0.0330690077119379,-0.0769168144941478,-0.0305445655023499,-0.0423487786929519,-0.053012374771511,-0.0347373941781527,-0.122191601918622,0.0744424419865416,-0.0291555691495869,0.0464029165677105,-0.156551183206368,-0.0170757360133948
"SRR8800688",-0.0513525359565065,-0.0497015981445248,-0.0537946147244653,-0.0179478291419216,0.129880538187827,-0.0190757099508845,0.12340450268818,-0.0782332602989533,-0.0592000858014799,-0.0778227132540272,-0.018927597867961,-0.131316347150752,-0.108469743255143,-0.0837933240952712,-0.0442554369884887,-0.0301686517662611,0.00678041636190531,-0.0795629433819396,-0.0948581708786883,0.0594375099820395,-0.124513307910172,-0.0205195283004207,-0.044335385469404,-0.0990673248085703,-0.0294995857135105,-0.0382117802179662,-0.0347217601675118,-0.107121913020047,0.0294425488829416,-0.0802333494099809,-0.0329386490192889,-0.0540790388004811,-0.0681067212906103,-0.0375002000537511,-0.118421279021051,0.0754687515342665,-0.0322461745197005,0.0531675661254049,-0.161494693107529,-0.0170402756228086
"SRR8800689",-0.0501425931786383,-0.0447638728550317,-0.0458344824897885,-0.0112050033836235,0.131473181117389,-0.0184318340460678,0.114345825033733,-0.0579222431624075,-0.0558899150047279,-0.0730293954491066,-0.0156377698499338,-0.129503529436003,-0.104359986781067,-0.0510808254155561,-0.0383421416307201,-0.0202639274138956,0.00960390019790935,-0.0708362953958129,-0.087095620857296,0.0589708811910133,-0.111034974144079,-0.0205195283004207,-0.0368020724543809,-0.0860425664113166,-0.0229500104288498,-0.0380087942924738,-0.0303275102089418,-0.104783269335595,0.030408100872034,-0.0728650452304735,-0.0314572557834679,-0.0361127695897599,-0.0463077617117824,-0.026418349911212,-0.113171290955359,0.072723348927623,-0.0250143130108098,0.0513036718830269,-0.152445574161319,-0.0182820859588637
"SRR8800690",-0.0470369113294186,-0.0432711288307326,-0.0454625908085788,-0.0112401511195907,0.128193447397262,-0.014719446734471,0.111087896899332,-0.0593223569836624,-0.057047895558119,-0.0714648397376673,-0.0148886714731353,-0.129191900635599,-0.106401852917315,-0.0333888188583253,-0.036994588665896,-0.0235877811190203,0.00657797161109784,-0.0721491826317506,-0.0896349364516106,0.0599541842096867,-0.110958086863225,-0.0171447545761317,-0.0369399080926571,-0.0860953711296927,-0.0246432861218105,-0.0375575279292756,-0.0291438171836249,-0.106627746423814,0.0308246463757527,-0.073056638795931,-0.0298084778720442,-0.0374774730771516,-0.0440580887759638,-0.0270047688183453,-0.111581534845687,0.0717774220429368,-0.0273509557327262,0.0474583297640348,-0.153863277610584,-0.01765270245349
"SRR8800691",-0.049129195787773,-0.0453274344954908,-0.0467545762671557,-0.0105544912486435,0.130084178988243,-0.0161884255896708,0.115554744794887,-0.0609165085418481,-0.0521356651657696,-0.0726476167336884,-0.0141129436882431,-0.130646531000208,-0.105552713046444,-0.0484785690071282,-0.0402938398247594,-0.0226350127828461,0.00563824711973055,-0.0722666099821594,-0.0886211362862938,0.0595478718677321,-0.110635344489945,-0.0182655685459173,-0.039007437910954,-0.0864206082430915,-0.0233403322321902,-0.0377484941712591,-0.0295029376942545,-0.105465509652896,0.0285634411655773,-0.0761108028295018,-0.0343314945568342,-0.0366069508044775,-0.0431591816918874,-0.0301384773159104,-0.112699576906381,0.0721995464513004,-0.0272495389790395,0.0481850401573318,-0.152922451560375,-0.0122675638296624
"SRR8800692",-0.0432614901441121,-0.0389087655676222,-0.0404539504365987,-0.00465638800260247,0.122418719021034,-0.0142603854092442,0.0994966620557861,-0.0346483776487071,-0.0585832348427535,-0.0602813468848721,-0.0104757885030084,-0.12092604701896,-0.10746037634542,-0.019226258723948,-0.0330570446344964,0.00702947429873665,0.0353550440723462,-0.0682136613637175,-0.0827739788683102,0.065163087990279,-0.10350077164202,-0.016072238957378,-0.0422171374951132,-0.071292607805901,-0.0204616685997159,-0.0362134602505068,-0.0249843535496764,-0.104960956121751,0.0433577269910893,-0.076393735657852,-0.021751740342548,-0.026584324035147,-0.0186678515096652,-0.0241650777949348,-0.116338202395416,0.0705558403807284,-0.0207773064846642,0.0280697469647183,-0.146429101310105,-0.01587416113622
"SRR8800693",-0.0207138923494833,-0.0400435870712498,-0.0432722536882326,-0.00315201752640955,0.112848016426722,-0.0162474306938649,0.0971104362122362,-0.0471902261957645,-0.0520430658724165,-0.0242332998114654,-0.00700979447723909,-0.106795263815304,-0.0800182821518251,-0.0164455781603336,-0.0235945216257669,0.0213927875780924,0.0456048659206254,-0.0423891217257668,-0.0726264958563517,0.0649423288278706,-0.100341155257702,-0.0161378097248054,-0.0478501896700945,-0.0784439988605334,-0.0210002463513419,-0.0323384754559969,-0.024137335103304,-0.0648527477443631,0.0418057055478742,-0.0430793816730288,-0.0277567091226397,-0.0402506181990823,-0.0196616148755166,-0.0252272796974941,-0.102272848092449,0.0611739443199103,-0.0267301684851441,0.0253792543763864,-0.131360995965769,-0.0147078729099168
"SRR8800694",-0.0203029736566069,-0.0401293352749979,-0.044451095590589,-0.00283010658734858,0.112618953829089,-0.0172531688505095,0.0961030894077541,-0.0447728332588283,-0.0525499363774917,-0.026538391443465,-0.00870080776727317,-0.107089719868451,-0.0816249446893012,-0.021205742908542,-0.0265946447113712,0.0225549610915176,0.0463763284664541,-0.0430026124867861,-0.0726783250147922,0.0657532962244093,-0.0985141663598182,-0.0143582198953486,-0.0468193805448451,-0.0797308063455437,-0.0211078434039112,-0.0337025948557375,-0.0251787970609126,-0.0655020989254796,0.0413403138823822,-0.0421859644587834,-0.0290772011547954,-0.040909373620333,-0.0235453660227981,-0.0251814877894562,-0.102486038292354,0.0614397933463414,-0.0263192676763706,0.0258173269135127,-0.131734260924034,-0.0170939297294614
"SRR8800695",-0.0550965068351224,-0.0403060494159239,-0.0428729574595976,-0.00726026423523035,0.132789662866941,-0.0164293158012298,0.107548395125533,-0.0489807371644599,-0.0637825416266938,-0.0862839139681364,-0.0165766264714821,-0.131244700042647,-0.112811911913632,-0.023117024453181,-0.0392206881708768,-0.000919143575161502,0.0304532073789275,-0.086502836774163,-0.0880283775028815,0.0691155605199305,-0.113755319972461,-0.0179850005507842,-0.0479490101593678,-0.0765168595561607,-0.0148253616827259,-0.0361511586625421,-0.0260150596264466,-0.118283943008242,0.0436066128996663,-0.0886988103438449,-0.026697057587444,-0.0313354380945973,-0.00685623352711015,-0.0240639588783522,-0.123366760306072,0.0744348695075023,-0.0251273753650419,0.0286233777819495,-0.158134380951731,-0.0155964115038431
"SRR8800696",-0.0562422272826151,-0.0418307099873046,-0.0430404377596194,-0.00729591908370612,0.133220252302509,-0.0144444425442352,0.109008907376238,-0.0542031443615225,-0.0643292614080823,-0.0865651636411399,-0.018580588952315,-0.131566584117651,-0.114840717284792,-0.0307408217847675,-0.0406425815062513,-0.00218726822941354,0.0308350181002656,-0.0878369266029435,-0.0902473476938447,0.0698957906402902,-0.114059146621223,-0.0205195283004207,-0.0455075204091768,-0.0784092938521391,-0.0252012801793267,-0.037663919066652,-0.0276470671427384,-0.118635891616402,0.0486319335585599,-0.0890565621578944,-0.0248611385012895,-0.0316580044043754,-0.0103217226073186,-0.0288833772280755,-0.123293461964887,0.0753443610810616,-0.02600833694585,0.0283822372675106,-0.159544598169651,-0.016398957901975
"SRR8800697",-0.0604689509523975,-0.042661354881568,-0.0500041648892899,-0.0263511419205129,0.140848271519234,-0.0193692002977797,0.115503505702482,-0.0505926831570762,-0.0660579944894094,-0.0927704857454562,-0.0317587298932741,-0.134601833634119,-0.121149117765903,-0.0756566827735083,-0.0603626789789278,-0.00888412952849513,0.031853179216784,-0.105499889471921,-0.0904983378010464,0.0681107736194196,-0.117296785689164,-0.0205195283004207,-0.0449802712001582,-0.0764364562958308,-0.0297568574975432,-0.0367767554078504,-0.0352471753898391,-0.122353627550808,0.0262375229197672,-0.10137404282203,-0.0313784680336022,-0.0247434818431564,-0.0179829328549362,-0.0325303675826511,-0.127971310861973,0.0791613522732905,-0.0302385411868979,0.0417365606836176,-0.161284299460013,-0.0187909595121645
"SRR8800698",-0.0600085237112147,-0.041914735880415,-0.0531835914173543,-0.021688312697605,0.137831163036983,-0.0173391023060295,0.115200422637012,-0.0684083719018006,-0.0602167292037279,-0.0937395997904256,-0.0320610312651538,-0.131346281863629,-0.124612603998593,-0.0831373760799453,-0.059818410204273,-0.0131270541493427,0.0316431055049168,-0.102529929560827,-0.091325998607024,0.0712060185390933,-0.121387109780151,-0.0205195283004207,-0.0474380545164911,-0.0863520221295424,-0.0267654265370717,-0.0327480856962473,-0.0373565128538825,-0.12892370563874,0.0210210999238504,-0.0945345583694271,-0.0331648361243611,-0.0142366488614562,-0.0239657495385446,-0.0357005741081069,-0.130038375803661,0.0785231624294827,-0.0341435349472954,0.0449390294003542,-0.161992885226506,-0.0188592433983998
"SRR8800699",-0.0563146964170974,-0.0385345940706358,-0.0447439448667339,-0.0140794082161141,0.133995791365349,-0.0190341090799561,0.105624547352266,-0.0422338752237582,-0.0623462068218129,-0.0911115345009484,-0.026356452945515,-0.125786107670695,-0.118332059124298,-0.0494980160587121,-0.051706055513538,-0.0086270623314775,0.0353145186297284,-0.0979579315179742,-0.0875276123557529,0.070871217173933,-0.112046105139411,-0.0141898771487068,-0.0409099213932113,-0.0683441116095964,-0.0211377867822972,-0.0340704503225935,-0.0307669255138282,-0.117173618624769,0.0291232164706804,-0.0955749632093742,-0.0256882790233025,-0.0130124027176293,-0.00689096937203435,-0.0292663992557774,-0.122199630807328,0.0761635889280109,-0.0252959595547305,0.0433126110943037,-0.154004038656745,-0.0169369738776238
"SRR8800700",-0.0549044079031409,-0.0374893708941,-0.0454493660110782,-0.0151847823770378,0.13391772245887,-0.0156891153026348,0.113580197354552,-0.0422517383043366,-0.0640701132038451,-0.08886097067552,-0.0254663258243891,-0.127474549697421,-0.118782698469812,-0.0580131437841696,-0.0552534147853646,-0.010125305837289,0.0303715303545644,-0.0987010332930355,-0.087960559947172,0.0708102377506895,-0.113611662948418,-0.0205195283004207,-0.043709627738404,-0.0698265505594384,-0.0239489849144978,-0.0355351230241491,-0.0301056858457664,-0.116746612799297,0.0308847558391664,-0.0933052247594583,-0.0299752065945855,-0.0165287020040006,-0.00763599221420148,-0.026460416668907,-0.12213930886594,0.0755401501804968,-0.0278421457438938,0.0479912425590144,-0.155880689237428,-0.0181672302529097
"SRR8800701",-0.0552183580631254,-0.0374049886916676,-0.0441129333695174,-0.0148319989176307,0.134711165377536,-0.0167431174014128,0.110167990200316,-0.0429852172364162,-0.062963569856277,-0.0897287610223717,-0.025335266249616,-0.127944725510753,-0.120947560471112,-0.053400866201354,-0.0567420880397518,-0.0113848676643894,0.0302742949907382,-0.0996012868115419,-0.0889631236484045,0.0697287017164761,-0.115366251185863,-0.0205195283004207,-0.0415831973863534,-0.0688688588101913,-0.027119514905046,-0.0351759904217321,-0.0313939290021527,-0.118241447435596,0.0320183579082852,-0.0960036338007274,-0.0256312164819044,-0.0148543638074245,-0.00936004524530684,-0.0292990606205274,-0.124143779246373,0.0756851744350891,-0.0272640253155262,0.0494960253576428,-0.154381333245761,-0.0188746649287734
"SRR8800702",-0.0548518621460533,-0.0391883761658671,-0.0482679458568049,-0.0196735269280061,0.127112395935555,-0.0189690074198304,0.110141394563824,-0.059131604836629,-0.0589221434229543,-0.0881802087197611,-0.029674993434694,-0.122482946740791,-0.119761088872557,-0.0940327214998585,-0.0623889792891462,-0.0151778615904261,0.0341064741805297,-0.101218932083328,-0.0863266552315674,0.0726742376461409,-0.10962364343686,-0.0136327231056479,-0.0399655164751162,-0.0755538042954663,-0.0249569318950098,-0.0320916017873362,-0.034507440455904,-0.110266491303596,0.0294809529641894,-0.0892327888296262,-0.0336335202462614,-0.0262848950419384,-0.00440431631926663,-0.0355425294463721,-0.118769931747406,0.0760759301391644,-0.0356267858979699,0.0338920441195362,-0.15452400484103,-0.0177293889268737
"SRR8800703",-0.0551911707147188,-0.0431892184681936,-0.0522264702493859,-0.0235737717637675,0.131403240727851,-0.0198942833447336,0.120486286042889,-0.0621062853934021,-0.0566594543180269,-0.0898254897467478,-0.0349655779758853,-0.122738287284419,-0.122834844197011,-0.0940382962771279,-0.0658893228145392,-0.0138804522619532,0.0366808639076185,-0.106323309499581,-0.0840236753557514,0.0726537916543097,-0.115049509236851,-0.0205195283004207,-0.0409193332824581,-0.081547412392073,-0.0221647869099597,-0.0320977986085954,-0.0363013630502745,-0.115445155468967,0.0212907889522897,-0.0909264945110732,-0.0387453478779791,-0.0251926834530848,-0.0132726563556495,-0.0377260913025185,-0.121455375889719,0.0766346821550316,-0.0302089894262027,0.0441053206314528,-0.154142657570707,-0.017558855959212
"SRR8800704",-0.0525725245510979,-0.0361582295961333,-0.0442369763437062,-0.0139968546479406,0.125790052939908,-0.016705992503641,0.112125107705604,-0.0465606149495796,-0.0579493984100577,-0.0852435580096096,-0.0282469499540502,-0.118547857945423,-0.115727153629119,-0.0532306257568989,-0.0544409753664927,-0.00951439585991618,0.0329972955742269,-0.0903162193697109,-0.0836752233097771,0.0721599802275471,-0.111485654335277,-0.0205195283004207,-0.0341339537492034,-0.0684540324044206,-0.0241368781339822,-0.031850705005872,-0.0306325282245431,-0.110814550192126,0.0286559540209602,-0.086908337875847,-0.0275987106208914,-0.0181146959408887,-0.00587383612386541,-0.0311910341121117,-0.113612338706234,0.0731495709360465,-0.0280992001072498,0.0398792771352301,-0.147158976253945,-0.0181473327007023
"SRR8800705",-0.0512678204437399,-0.0362749818522709,-0.0429511831996733,-0.0152913263598581,0.123318116053703,-0.0177225641868952,0.109876864202123,-0.0483419552402945,-0.0554087663890605,-0.0838029105755686,-0.0263895748255341,-0.119092098353552,-0.117477124750042,-0.0451697645170028,-0.0536642917013738,-0.0121184194470709,0.0322455224362374,-0.0929579997992973,-0.0839225717679807,0.072024249662378,-0.110027483589861,-0.0163519209274952,-0.0350584169592425,-0.0638994214642948,-0.0243806004909891,-0.0331794041352665,-0.0298445569043078,-0.107702674192219,0.0321788761641286,-0.0869728287879822,-0.0301271073409348,-0.0184250925593407,-0.00229409034776109,-0.0301285580043796,-0.113473143608196,0.0725958178850431,-0.0282250223144438,0.042258318547997,-0.147953619551781,-0.0177460068962488
"SRR8800706",-0.0525303007089238,-0.0381556128679142,-0.0480097755581305,-0.0174606070645719,0.125906635826439,-0.0159508690341977,0.110716607449447,-0.0515512270892302,-0.0579429713992845,-0.0845594115947753,-0.0283745410810092,-0.120234482545106,-0.118229378338582,-0.061720474102677,-0.0586469382363723,-0.0158170574579451,0.0264672385807458,-0.0943218815333766,-0.0846201588930884,0.0710529349511109,-0.109303205717312,-0.0205195283004207,-0.03838266485155,-0.0740866828328871,-0.0260997929412709,-0.0348318406108706,-0.0344403565995292,-0.113267604615085,0.0332915014772582,-0.0890970711757526,-0.0310936589100604,-0.0229231589816033,-0.00802628462016163,-0.0303556872195012,-0.114362772930998,0.0745029007992589,-0.0296706381235463,0.0416930773310156,-0.150975849049762,-0.0187952926275248
"ERR9604272",-0.108308202133396,0.163671447920378,0.110217098728396,-0.0160125660795133,0.108874222205197,-0.00693808515986529,0.0478370020468588,-0.0510826289207257,-0.0759970656871404,-0.0846996150152409,-0.0293904229451858,0.0510314200489912,0.0392689028367478,-0.0179703511651024,-0.054044412601608,-0.0293917501731291,0.0611448188621604,-0.0798823552153741,0.0912989745163255,0.118390934119467,-0.0290573287471286,-0.00646309188691034,-0.0931427900229647,0.0820133122611019,-0.00547918349700738,0.152848857752903,-0.0176212020828227,0.0222784502924812,-0.0361725334460467,-0.0575334478491478,-0.0197932800199669,0.0839021416508605,0.105158119705159,-0.0195818593722191,-0.0524932571039801,-0.099746807713628,-0.0120302299417113,0.0507220558384183,0.00168558971822377,-0.0136220363362233
"ERR9604276",-0.114083677098084,0.169061050036244,0.113196541705325,-0.0140375204751906,0.0991367329397911,-0.00303669432407518,0.00255335742501755,-0.0487108250004067,-0.0748111031954068,-0.10333429474808,-0.0343494045666868,0.0532943448556376,0.0438959197095679,0.0138665500806745,-0.0532253693070626,0.0719902914211032,0.139858221949714,-0.0840408379393221,0.0940991533489271,0.137678501988566,-0.0245448075296426,-0.005805137054222,-0.0893084843731317,0.0840315803633938,-0.000111958951890936,0.171360610633103,-0.0132810851676218,0.0185135340979465,-0.0500544163687744,-0.0603256712584313,-0.0145615821006614,0.0646298163750082,0.11720842283382,-0.0105176381105137,-0.0456270357707843,-0.0933004620369164,-0.0187348092030295,-0.0878588526427652,0.0142832307856515,-0.00697097201976856
