"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR10030479",0.0360735539280934,-0.0328967627118269,0.0526670149389635,0.0349793461490762,-0.0614758703411787,0.0747152383106349,-0.0140505141595389,0.0288104880990564,-0.0492833938923143,0.0699527873356406,0.00357523130341623,-0.0185766804176653,0.0061029032139135,-0.0125865458512481,-0.0409159961541202,0.044441542353656,0.0910427197806488,0.0618253230880814,-0.0436970841864022,0.0288292677928829,0.0816481854025342,-0.0296748359693555,-0.0146637620018292,0.0516804612289486,0.0190570086365163,-0.032382515365505,0.0468653466645585,-0.0177911750279786,0.0161120789121672,-0.0173801589728884,-0.0188572996101776,-0.0151804214382891,-0.0257327740175725,0.0168710294717382,0.0225173638246206,-0.0262672982941569,0.0636744020495787
"SRR10030480",0.0338137327150042,-0.0325657259357157,0.0513641263272691,0.0359779599950117,-0.0624528232237713,0.0720994413097893,-0.0131268516818256,0.0259655605612193,-0.0434507900610019,0.0684077545811984,0.00417334940865934,-0.0177337621954111,0.00441269625712106,-0.0126526980026663,-0.0424040469343655,0.0410865187604879,0.0914188023855025,0.0633274135764356,-0.0448230076055679,0.0309270375703477,0.0780979194084114,-0.0308663414509818,-0.0128892629468466,0.0489477432093541,0.0216267835883215,-0.0303022813633016,0.0478385546289329,-0.0240298569872725,0.0149130696169224,-0.0173801589728884,-0.0203282625863909,-0.0137684499906496,-0.0262474973104817,0.0241326498213306,0.0237843692689889,-0.0261963545649496,0.0628833469544906
"SRR10030481",0.0353911652198646,-0.0328284566975143,0.0499936233664651,0.0341369487707685,-0.0648427714199314,0.0722268937516656,-0.00883575303514209,0.034364315994492,-0.0481998524994742,0.0714191239063205,0.00232885181090508,-0.017127938414287,0.00599594810578648,-0.0120999192686621,-0.0434660033953922,0.0394365293924768,0.0951003447496104,0.0618607708638997,-0.0456514044924359,0.026084312478731,0.0801417819878156,-0.0318430292266768,-0.0165028113867831,0.049415386617724,0.0213865553227002,-0.0300938597484234,0.0456695134240169,-0.029739077442289,0.0144950934116099,-0.0173801589728884,-0.018735424021439,-0.0154781514269694,-0.0261612849644761,0.0239976511730453,0.0212670141194425,-0.0261957252344732,0.0682589931968811
"SRR10030482",0.0355542482410865,-0.0327950403860962,0.0510895171838876,0.0367147613810547,-0.059361605315098,0.0705942820703062,-0.0135465757094834,0.0238933455205475,-0.0427361415689639,0.0669702860707581,0.00451325296844645,-0.0184238186533014,0.00525994447998702,-0.0148757709092426,-0.0423986573268389,0.0418136730438393,0.0960311843374565,0.0625081988134988,-0.0472143447028451,0.0266621153360746,0.076083347935618,-0.0303912074120483,-0.0151191462292225,0.0499614721836658,0.0232788254749531,-0.0277325967513317,0.0468221404300756,-0.021083101842857,0.0132769790155309,-0.0143400652573319,-0.0157729106823991,-0.0163399186427483,-0.0253393573774344,0.0254658112053879,0.0225332848816698,-0.0254904946768043,0.0691829204122221
"SRR10030483",0.0907907255874445,-0.0426581277402005,0.0704058777013369,0.102580972575706,-0.0738428034358424,0.0282753152084205,-0.0263882324415892,-0.0243759908572028,-0.048956124803961,0.0653057794204137,0.0449915836640191,-0.050209733905915,0.0745076937991197,0.0151324445498266,-0.0666126388267402,0.0882027376444453,0.106235204393915,0.0771828033831182,-0.0366216356728716,0.0500217829918997,0.0449235665151457,-0.0347397896487436,-0.0376721397461691,0.00941610333570788,0.0754615784184523,-0.0276236128141918,0.0774439438543264,-0.0251904036143034,0.0468471116879927,-0.0173801589728884,0.0120319882067846,-0.0141772144555383,-0.0101877263670975,-0.0277731997811935,-0.0322456842552217,-0.0271264162795857,0.0428288440753948
"SRR10030484",0.0898587791409305,-0.0433433744992211,0.0709212010037591,0.0998640845087567,-0.0750074551668783,0.0274763867518347,-0.0209358233477461,-0.0308060473528366,-0.0469117954683031,0.06487770682281,0.0493126420336227,-0.0507539202653829,0.0763445442896932,0.0154000863656543,-0.0629731079671745,0.0908974902191311,0.107792955751757,0.0796076317192436,-0.0374078979868009,0.0448589339000682,0.0479738998223918,-0.0302213706721873,-0.0402498333936822,0.00887865166028168,0.0698041864779469,-0.0263239902030206,0.0770681429296812,-0.0205708616254718,0.0421885440045978,-0.0173801589728884,0.00864577630747517,-0.0139557766693253,-0.0104382977902939,-0.0245952259989606,-0.0372074042557763,-0.0296627582243701,0.0318986935433293
"SRR10030485",0.0924193860065364,-0.0432981097817053,0.0712569953294797,0.10048166705824,-0.0791448516281122,0.0271373835825886,-0.0194853097635547,-0.0305851095568467,-0.0453670545429791,0.0672657253875058,0.0485145565613078,-0.0500506984004017,0.0738609360369151,0.0146936670047013,-0.0609870342255432,0.0883879598698102,0.106898865211336,0.080578151159891,-0.0379204572019129,0.0467804024874312,0.0507331799449745,-0.030773813248849,-0.0382023958537172,0.0103767430158086,0.072209764417062,-0.0296521194343746,0.0758725114763544,-0.0245499102958349,0.0456138735361393,-0.0138631216987842,0.0133780946513817,-0.0155288465696239,-0.010500322955282,-0.0270476435059805,-0.0356575870817037,-0.0274591772808735,0.0341049475392946
"SRR10030486",0.0885609134249773,-0.0428752899755888,0.071438162764937,0.104365630198071,-0.0752002239749225,0.0349242722316241,-0.0184336284293472,-0.0348867741596012,-0.0410826901373027,0.0634414340039352,0.051857131127825,-0.0491102232440804,0.080416879288835,0.0145073222733572,-0.0636931495330248,0.0897703250631989,0.104268709655297,0.076842023164144,-0.0370832284546392,0.0493072924683912,0.050621130623384,-0.0318273198196182,-0.0380419158397458,0.0107960543293273,0.0719682500642833,-0.0281795817187134,0.0786968178849921,-0.0212549767076386,0.0461098871179965,-0.00957954190868894,0.0138330935583832,-0.0127821040243017,-0.00915630020379352,-0.0270807114327332,-0.0369712332398367,-0.0271259107468291,0.0385921334608402
"SRR10030487",0.0888408340587419,-0.043029523194036,0.0697345471652667,0.0992572904700127,-0.0725384765971583,0.0345210725529072,-0.0222111952773001,-0.0187045073985182,-0.0426306861099884,0.0654565879934675,0.0459853810907627,-0.0496606827891193,0.0768364807504517,0.0172692641203598,-0.0630483382116689,0.0887809149359546,0.106595198368525,0.0773373024508499,-0.0379391198818236,0.04836107180372,0.0511274679350366,-0.0333813703677714,-0.0381714220303252,0.00858377674415194,0.0759754790155575,-0.0244514352586465,0.0776897728532375,-0.0258305916716221,0.0451172644101052,-0.0173801589728884,0.015386450353128,-0.0144157210331864,-0.00984812272959211,-0.0337812276548708,-0.0395679230757394,-0.0294370139934418,0.0385722375932849
"SRR10030488",0.0891359693802602,-0.0433013226160826,0.0702937701784914,0.0992922253257154,-0.0749167179057156,0.0282621120506177,-0.0200495907008896,-0.018961691628098,-0.049015782865092,0.0627311338918475,0.0504227148422246,-0.0507169208917813,0.0770292830050644,0.0152876273113978,-0.0631834320555759,0.0888710467221684,0.102908657083928,0.0763523633446589,-0.0383888452447009,0.0487720993512273,0.0511519607996184,-0.0308952231434016,-0.038072113201409,0.00760041288413727,0.0705371046360414,-0.0333632267148104,0.0782887312825363,-0.0223613427399623,0.0424173296868196,-0.00570578359390921,0.0150465130938568,-0.0166811788736982,-0.0100672748962021,-0.0346886331411461,-0.0348904576060305,-0.0309176620710339,0.0267177567061467
"SRR10030489",0.0892201581245441,-0.0431334675104173,0.0713773053906853,0.102369197643066,-0.0739993815223,0.0284705025981184,-0.0233587052419381,-0.0301419503480859,-0.043508127812419,0.0680463981214988,0.050900541783412,-0.0502258636428812,0.0775210928441259,0.0132208749661359,-0.0624210424837703,0.0929526282445367,0.110027673411969,0.0783803437880481,-0.0377473690336705,0.042003780228761,0.0476340752576709,-0.0321830817507888,-0.039942639344526,0.00815557318005469,0.074720563061598,-0.03346916177756,0.0764711742603701,-0.027779311375741,0.0411047678577975,-0.0173801589728884,0.00817440674309277,-0.0144539221961479,-0.0108511645139353,-0.0282918784228912,-0.0376318645296407,-0.028100556045828,0.0342713363783241
"SRR10030490",0.090261327531757,-0.0438251567770564,0.070502426030357,0.0991264698949603,-0.0747395983796286,0.0323310261168588,-0.0262537664409942,-0.0232073507695769,-0.044926121981926,0.065358103571558,0.0485121006293672,-0.0513347339698258,0.075477890213737,0.0151141234928577,-0.0618146018822453,0.0897005886912891,0.104519202934941,0.0784200384724627,-0.0374613346186081,0.0482172683874061,0.0518995267657548,-0.03377418494358,-0.0404150674731608,0.00712924787194192,0.0707638732839299,-0.0305533671307499,0.0766804039043974,-0.027063090074442,0.0405164927797563,-0.0173801589728884,0.0125360208322084,-0.0163194747166914,-0.00970173327219263,-0.0319109792940047,-0.0394017033645169,-0.0280182330801014,0.0426423944708031
"SRR10030491",0.0884907693208199,-0.0434120649007401,0.0705085038651343,0.100940713822698,-0.0713046158492801,0.0330211434769936,-0.0232332178869555,-0.0270930235648349,-0.0435581782877297,0.0657349508480898,0.0482810994370167,-0.0521712611271003,0.0764903247485682,0.0150486179758585,-0.0638046328022232,0.0892286755301622,0.108484274368551,0.075337051684353,-0.0386643715172998,0.0440597431713185,0.05298350188222,-0.0314372515092673,-0.0387509441815406,0.00770999274300494,0.0724914552156581,-0.0255036826246504,0.0776497577101193,-0.0311618050844039,0.0432072824009758,-0.0118964565810687,0.00979077300172466,-0.0158454562434896,-0.00967393229324022,-0.0265514384951136,-0.0430578424514651,-0.0292677030586968,0.0385601016863661
"SRR10030492",0.089420083725422,-0.0424904464225353,0.0692540570019676,0.100784472660167,-0.072519589357017,0.030845701704853,-0.0165746592194367,-0.0229177076492076,-0.0451730551167233,0.0659947064448015,0.0472490380005048,-0.0496367480585151,0.0757339533127019,0.0149875725600069,-0.0635333430958068,0.0865688652482827,0.109384981468321,0.0787682381780012,-0.036234662007228,0.0474372180641167,0.0533147032376478,-0.0314134788207568,-0.0373308212004175,0.0057384559464674,0.07341054089478,-0.0315984587838016,0.0763392900459536,-0.029855397212422,0.0422193623634276,-0.0173801589728884,0.0108628251150191,-0.0173145367834864,-0.0097403107464507,-0.0350178238904705,-0.0367560721367146,-0.0282948737342611,0.0300789940137912
"SRR10030493",0.0917836824992385,-0.042928301742078,0.07191063225868,0.101712238152975,-0.0802223132823852,0.0344047752177116,-0.0241808314420531,-0.0220533884041352,-0.0401432408092802,0.0651369707170078,0.0475204350492382,-0.0524932700419645,0.0773111804596141,0.0142681952157728,-0.0641221290148832,0.0914497267498852,0.104076744701708,0.0766332345332667,-0.0381968668281376,0.0531377446214554,0.0471808826186135,-0.0311970939545124,-0.0397216332962395,0.00948563224281826,0.0738659113452822,-0.0300820464972494,0.0760473714639307,-0.0216347904501128,0.0365876795229907,-0.0173801589728884,0.0117114957250776,-0.0136850847019271,-0.00953615094708317,-0.0283491665701256,-0.0369120536290589,-0.0285771370780767,0.0371288695551833
"SRR10030494",0.0886748428179728,-0.0422801795577211,0.0693849794407785,0.103311502254061,-0.0760538044500777,0.0290940369546684,-0.0117526517587014,-0.0314258045633043,-0.0410313844644802,0.0634795813692131,0.0469911468612481,-0.0522780530829757,0.0780851404079014,0.0159830148982498,-0.0669409032927219,0.0909342517350824,0.108561515380806,0.0762980127691043,-0.0386011131523774,0.0471355260027001,0.0516270169113715,-0.0342854854061416,-0.0381885015170607,0.00831249480040834,0.0721172130285798,-0.0299383300388442,0.0764501942355088,-0.0292415744030898,0.039551868773478,-0.0173801589728884,0.0154417106493754,-0.0144944554552069,-0.00987525373485088,-0.030038552557584,-0.0365020560456424,-0.0282686392736325,0.0385566840537984
"SRR10030495",0.0881129930077413,-0.0432040193197263,0.0699405919536725,0.104796011085732,-0.0752473690396151,0.0353009222282541,-0.0213723317189177,-0.0315405210720791,-0.0423437285353538,0.0638945536420254,0.0486368519190731,-0.0506104544872475,0.076894295054361,0.0157582113732363,-0.0626970951503529,0.0907439491760346,0.105401374852453,0.0798774102306014,-0.0370303860232865,0.0506356306680543,0.0522342681015478,-0.0318739711592347,-0.03820606809694,0.00840176460771256,0.073440819499795,-0.0310010688547878,0.0755692220171447,-0.0286825527853252,0.0409566657513959,-0.00976284892261862,0.0131710497971263,-0.0157318860540717,-0.00969847686202134,-0.0276965791285047,-0.036167923537404,-0.0287119180683584,0.0382810844294134
"SRR10030496",0.0866901866484067,-0.0429030880028356,0.0687950500322234,0.10309071422278,-0.0730375264592759,0.0340678476896174,-0.0238419767548981,-0.0310486337907982,-0.0464799025868939,0.0630779515002973,0.0462539035718237,-0.050088779316209,0.0745138782792824,0.0164608048954314,-0.0618514266451927,0.0862226843661897,0.106879293362323,0.0777753501911272,-0.0389905366581963,0.0464145702106604,0.0461995043842319,-0.0315721040669867,-0.0378662104023661,0.00639092840408149,0.0742374633663219,-0.0286865248898086,0.0792106348791479,-0.0239599869110464,0.0438504652834987,-0.0173801589728884,0.00577616169823073,-0.0130570195890575,-0.0103320308378858,-0.027224550165609,-0.0380920034515953,-0.0263385133279017,0.0292452374596165
"SRR10030497",0.0886387172230576,-0.0426814666723728,0.0691809756195855,0.101057770501424,-0.0766138985725878,0.0347848765591411,-0.0228745978528152,-0.0302826768179057,-0.0428829338829018,0.0635899792591696,0.0448192585055239,-0.0512385782936859,0.0772179855418577,0.0174711666090002,-0.0590048717042428,0.0897871899941534,0.105721616596697,0.0765831557466764,-0.0379165366402618,0.0474361582877995,0.0532089067149788,-0.0327477287040775,-0.0380846522296044,0.00662090069571076,0.0707636575475505,-0.0273037605302013,0.0749058053513113,-0.0232742150713977,0.0451950108656772,-0.0173801589728884,0.0138198751532496,-0.0158460983959947,-0.00977153086904147,-0.0288313347822016,-0.0356241735184202,-0.0280105026568234,0.0477209420917768
"SRR10030498",0.0913690225800199,-0.0458041424979097,0.0703902389097146,0.10167245578379,-0.0724370731060343,0.0276700997062234,-0.0178756144408048,-0.0311649502119852,-0.041925212436479,0.0660180091261975,0.0459143931529387,-0.0498339766047213,0.0757857775412319,0.0148897533306854,-0.0636713607067134,0.0894036240498602,0.106491904175368,0.0804441148124071,-0.0413356159940957,0.0470947042222698,0.0455574703369187,-0.0309561489350681,-0.0402297279599838,0.00730683690987456,0.0695503032715425,-0.0299368878844193,0.0782465197923432,-0.0255171914297333,0.0425574582261521,-0.0173801589728884,0.0152660360281128,-0.0151691965845709,-0.0115017914953775,-0.0301497990203429,-0.0361210897136589,-0.0299118337939333,0.0214606258536037
"SRR10030499",0.0907285865538886,-0.0427481583704818,0.0696202708900883,0.102515297338985,-0.0767573151588992,0.0360307451041844,-0.0180002560275893,-0.0245242518671931,-0.0404469423181493,0.0664946513160217,0.0442413411427309,-0.0509458036660681,0.075404975762504,0.016277994129447,-0.0626126000941905,0.0904287103647738,0.109677621580579,0.0763409903952072,-0.0394121021511725,0.0466979068985961,0.0508525639074976,-0.0307066183311773,-0.0388709996289043,0.00879808353960046,0.0758986682600435,-0.0244877109732255,0.0778833930813998,-0.0177426132403887,0.0427307059285822,-0.0173801589728884,0.00968555716458254,-0.0156249897668489,-0.00997225092345567,-0.0369740398542675,-0.0403518305576313,-0.0301232399892118,0.0369526254440361
"SRR10030500",0.0886964537973387,-0.0434625986087043,0.0684958687974633,0.101232187714088,-0.0768646646334848,0.0289747506892675,-0.022950067539533,-0.0239786484420028,-0.0478776537101304,0.0646324128727567,0.050803814374806,-0.0516893771385584,0.0779575869252934,0.0151484548329009,-0.0618443416226612,0.0912663726486752,0.110029634133813,0.0777903623170372,-0.0366447638800762,0.0535400373613934,0.0515565862539958,-0.0324449037725242,-0.040664162237073,0.00864317581682931,0.0734179700064088,-0.0288241861115162,0.0773554276330166,-0.0236394803651736,0.0433686336065821,-0.00852793798920108,0.0153988233928372,-0.0153578227707945,-0.0100135532187825,-0.0251604539209207,-0.0383633113789489,-0.0275824892051531,0.025551213578538
"SRR10030501",0.0867036040396188,-0.0431967503131779,0.0693661818964029,0.101198435287276,-0.074462177295214,0.0319143251967879,-0.027928240472537,-0.0236443229472032,-0.0463649077559922,0.0618793614486189,0.0474195559542431,-0.0517675999167381,0.0761199710511392,0.0154587322182275,-0.0622035247699184,0.0891543253973582,0.104734850894494,0.0772977461021965,-0.0404009252362667,0.0472525777321241,0.0486174840620228,-0.0324321754189205,-0.0391154732711421,0.00893206207344191,0.0732056023875,-0.0285318138884059,0.0757120927920464,-0.0214499062500804,0.0439417152371692,-0.0173801589728884,0.00926488690824177,-0.0151664998449035,-0.0100114396404469,-0.0267929457624234,-0.0406682391155639,-0.0286877653673646,0.0304191373805559
"SRR10030502",0.0870649000006155,-0.0426918464057493,0.0689965227993533,0.0996763039101665,-0.0709142902584296,0.0305414531838843,-0.0197230656385662,-0.0339569205788549,-0.043250813701612,0.068172532904808,0.0494613584469137,-0.0502195241230675,0.0764143701915715,0.0175265405515129,-0.0631405551378877,0.0923657157033619,0.101469939460798,0.0766804349227026,-0.0393785649075213,0.0485740738836369,0.0483117760034088,-0.031228750027214,-0.0389540425780949,0.00603284638348135,0.0701921655328876,-0.0347035741002621,0.0808030823646623,-0.019055026369593,0.0419456596140897,-0.0140403567046354,0.0124995873404593,-0.0168863451635019,-0.0107518620137744,-0.0318741430673643,-0.0364011591179985,-0.0315889634657224,0.0314623843600018
